sample_id,Monocyte,NK,B,DC,T_cell
cal_74,0.14161844551563263,0.02969183772802353,0.4236876368522644,0.004872038494795561,0.4001300036907196
cal_75,0.12525910139083862,0.05275927111506462,0.35135242342948914,0.055293966084718704,0.4153352677822113
cal_76,0.4314533472061157,0.07755579054355621,0.24513177573680878,0.0,0.24585910141468048
cal_77,0.39133328199386597,0.033446673303842545,0.22064031660556793,0.0,0.35457974672317505
cal_78,0.0033503451850265265,0.06263015419244766,0.7114651203155518,0.0,0.22255434095859528
cal_79,0.4500940442085266,0.08039337396621704,0.1197161003947258,0.0008944527944549918,0.34890204668045044
cal_80,0.08468273282051086,0.024295542389154434,0.2990874648094177,0.056184712797403336,0.5357495546340942
cal_81,0.04831920191645622,0.0878537967801094,0.43972232937812805,0.011515865102410316,0.41258877515792847
cal_82,0.10407856106758118,0.020899422466754913,0.5241296291351318,0.0,0.3508923649787903
cal_83,0.6940414309501648,0.12150243669748306,0.05574880540370941,0.0,0.12870736420154572
cal_84,0.13545800745487213,0.00936672743409872,0.24544906616210938,0.3081425130367279,0.3015836775302887
cal_85,0.27038177847862244,0.008535468950867653,0.2266717404127121,0.02286936715245247,0.4715416729450226
cal_86,0.4072172939777374,0.06361168622970581,0.1471758782863617,0.0,0.3819951117038727
cal_87,0.09881143271923065,0.035211458802223206,0.4163036048412323,0.2236195057630539,0.22605399787425995
cal_88,0.07171331346035004,0.02393588051199913,0.31573134660720825,0.3708389401435852,0.21778054535388947
cal_89,0.4944009482860565,0.05074240267276764,0.053692370653152466,0.0,0.40116432309150696
cal_90,0.16243363916873932,0.12763656675815582,0.21144996583461761,0.009357359260320663,0.48912250995635986
cal_91,0.7512334585189819,0.06391672790050507,0.013622598722577095,0.0,0.1712273210287094
cal_92,0.2377747893333435,0.0348377488553524,0.2079787701368332,0.06532437354326248,0.4540843069553375
cal_93,0.25647902488708496,0.11160247027873993,0.29034289717674255,0.012318539433181286,0.3292570412158966
cal_94,0.05521341413259506,0.01660737581551075,0.6188034415245056,0.01910633221268654,0.2902693450450897
cal_95,0.18995271623134613,0.0427398681640625,0.3576948046684265,0.07192105799913406,0.3376914858818054
cal_96,0.1781037449836731,0.2691892981529236,0.1360887885093689,0.0,0.4166181683540344
cal_97,0.30215319991111755,0.08845096826553345,0.2441784292459488,0.023851582780480385,0.341365784406662
cal_98,0.09066949784755707,0.19706761837005615,0.4387112557888031,0.0,0.2735516428947449
cal_99,0.2756352722644806,0.02221335470676422,0.2668105959892273,0.03740060701966286,0.39794012904167175
cal_100,0.15351168811321259,0.008122171275317669,0.26093053817749023,0.11753381788730621,0.4599018096923828
cal_101,0.1809934824705124,0.030778830870985985,0.4222078025341034,0.07507244497537613,0.29094746708869934
cal_102,0.2399529218673706,0.27830442786216736,0.21184411644935608,0.0024505783803761005,0.26744797825813293
cal_103,0.27869412302970886,0.0525461882352829,0.26610028743743896,0.1872541308403015,0.21540533006191254
cal_104,0.20082515478134155,0.011809256859123707,0.3461516499519348,0.1375403106212616,0.3036736249923706
cal_105,0.223915234208107,0.043781183660030365,0.28675714135169983,0.026531485840678215,0.41901493072509766
cal_106,0.15948905050754547,0.005807976704090834,0.27818599343299866,0.12333979457616806,0.4331771731376648
cal_107,0.26540958881378174,0.047188278287649155,0.40863609313964844,0.03258033096790314,0.24618573486804962
cal_108,0.04346921294927597,0.05789966508746147,0.5939632654190063,0.0028322190046310425,0.3018355965614319
cal_109,0.340697705745697,0.06251423805952072,0.2822766602039337,0.01579544134438038,0.2987159490585327
cal_110,0.2873135209083557,0.09538646042346954,0.11110907793045044,0.0,0.5061909556388855
cal_111,0.14269578456878662,0.01537618599832058,0.3488324284553528,0.18335498869419098,0.3097405731678009
cal_112,0.22430115938186646,0.03093668632209301,0.27461981773376465,0.0163145512342453,0.45382776856422424
