Monocyte,NK,B,DC,T_cell
0.2831154835598895,0.06928230940458906,0.2660672926778427,0.0,0.3815349143576788
0.17373737805384265,0.09885403816827333,0.2237633131934617,0.163636150161386,0.3400091204230364
0.025011593055440703,0.0,0.17478936545965104,0.0,0.8001990414849083
0.034590560068583916,0.0,0.4500038226974025,0.02649907874071507,0.4889065384932985
0.0037307190705340265,0.0,0.2679899595586384,0.0,0.7282793213708276
0.1780622513370301,0.06357439627666552,0.3127808639429186,0.060543674399247085,0.3850388140441386
0.21981428111827492,0.0,0.24285033377733384,0.08071503947334568,0.45662034563104553
0.15594396590025322,0.1753923901852947,0.28496437251149276,0.0,0.38369927140295934
0.08946161270019613,0.05452863901954286,0.23904571535375427,0.26223062976952544,0.3547334031569813
0.04411494281683917,0.0,0.20383873514276613,0.0,0.7520463220403947
0.10277758595119202,0.0,0.24491996005413388,0.08584747369382643,0.5664549803008477
0.05809629960142045,0.07383570871210247,0.3485701579480098,0.0,0.5194978337384673
0.32867780099154736,0.043042954237515606,0.24602153125342963,0.07310760660123532,0.3091501069162721
0.026634204591885428,0.08161839499692256,0.4355027475150348,0.0,0.4562446528961572
0.31761505500663123,0.040113492923108014,0.20209494296099623,0.192633792392995,0.24754271671626943
0.03954676030800981,0.024380993658394207,0.4171583333194763,0.0,0.5189139127141197
0.13870999153794875,0.04746154552218836,0.26898603229290874,0.0,0.5448424306469541
0.25749988212664343,0.0,0.41397569801841533,0.0,0.3285244198549413
0.20378629399354384,0.0,0.21801270133649756,0.09979209038022348,0.4784089142897351
0.15228073279345392,0.08411767238387445,0.1883893105908062,0.0,0.5752122842318655
0.03147042035243803,0.0,0.2898080846901003,0.1060506628654563,0.5726708320920054
0.47441773244473945,0.13746690374859344,0.045789405076997386,0.0,0.34232595872966964
0.07340771555956076,0.0793019426846043,0.2968723588054105,0.0,0.5504179829504244
0.022586154440910652,0.002496223649024513,0.3813032665070367,0.11576577195429844,0.47784858344872966
0.21443910972873811,0.07226147787181293,0.37187271124866217,0.0,0.34142670115078677
0.17176775775209394,0.11797898186986425,0.21617815827704917,0.17019575453802158,0.3238793475629712
0.1066134872297602,0.08279870037504353,0.20267304267985692,0.0,0.6079147697153394
0.012871025311674318,0.20958076168569173,0.16766584505297047,0.0,0.6098823679496634
0.3080412762409679,0.11452299765638871,0.145829189439574,0.0,0.4316065366630694
0.4480170719086003,0.017874123347512077,0.07799701025355107,0.0,0.4561117944903365
0.12181309928513763,0.0,0.3868057351444485,0.23655640645063508,0.25482475911977875
0.11953684663011131,0.0,0.2855844280601485,0.03909733403784715,0.5557813912718931
0.22591801533425535,0.029499328986719794,0.2850238790763303,0.058012135469670614,0.40154664113302385
0.31042238955777846,0.05382362614338584,0.25049952208096343,0.0,0.3852544622178724
0.30321204987647565,0.0,0.30131690829585683,0.0,0.39547104182766757
0.2810402315230331,0.11128446062917122,0.23798986175787132,0.054993692808116355,0.31469175328180804
0.31282684552102485,0.1481895937360562,0.22859421095523183,0.0,0.3103893497876872
0.05521925971218655,0.02312709751883963,0.2988348758165447,0.22550888587940357,0.3973098810730255
0.221551796411148,0.0,0.3953402299461561,0.04559874956992905,0.33750922407276684
0.12178438854118319,0.1204422264895454,0.3364552675549219,0.1367674171109857,0.2845507003033639
0.18034704437348398,0.04183900797088762,0.2117950116158274,0.0,0.5660189360398009
0.23698616743234063,0.034402035075289036,0.4043046080479062,0.0,0.32430718944446413
0.5305060474695892,0.026484559182132366,0.17715954817559276,0.0,0.26584984517268573
0.3898319918999382,0.1947597299957772,0.17469830764449537,0.0,0.24070997045978926
0.382572601694366,0.017800944699932396,0.33918653264758597,0.09942009595459275,0.16101982500352288
0.2503261008014215,0.11036762399073081,0.6236282870284938,0.0,0.015677988179353904
